Gene,Coefficient(Slope),P-Value,null_rejected
NRIP3,-0.2774433769349781,0.0077349377557517,True
SBF2,0.167528988637212,0.0015020319625693,True
RP11-351I24.3,0.3246696328098649,0.0006034144047424,True
RP11-351I24.1,0.3103742675235735,0.0017013836579408,True
AMPD3,0.1539093153187111,0.0073146652351184,True
RNF141,0.2749528993086609,0.0019981554392268,True
LYVE1,0.453943377007733,0.0017120571949411,True
MRVI1,0.503313494247501,0.0007599767608975,True
CTR9,0.167277872448506,0.0025020897392959,True
EIF4G2,0.1094641342957419,0.0023729076755117,True
RP11-685M7.3,0.3255497013723097,0.0014912824037096,True
ZBED5,0.2086417280580731,0.0048581010421277,True
BTBD10,0.2713454899143273,0.0029406097363348,True
FAR1,0.2369442129093533,0.0019769558815989,True
INSC,0.4399053237192793,1.5418513639270592e-05,True
snoMBII-202,0.0215162723620857,0.0052544311620499,True
RP11-531H8.1,0.2899010743688292,0.0038556607914607,True
RP11-531H8.2,0.5565534391938076,0.0009381907342768,True
RP11-396O20.2,0.1098984776966061,0.0029126099809135,True
SERGEF,-0.1620726473765479,0.0002661440990131,True
UEVLD,0.1382060135821976,0.0059866310640559,True
ZDHHC13,0.1230633857326308,0.0067185773963017,True
CTD-3012A18.1,0.4330579313743428,7.216954978671161e-07,True
PRRG4,0.3528946615304135,0.0024418244931543,True
HIPK3,0.2532825860276559,0.0016766057522762,True
CD59,0.3221638312929127,0.0014755126735398,True
FBXO3,0.1002125172028765,0.0066457141419745,True
RP1-68D18.4,0.4327100657760311,2.2634326928910837e-05,True
RP11-63D14.1,0.3939565528806988,0.0065234010219473,True
ACCS,-0.2837633559419373,0.0004101038235006,True
EXT2,-0.1609178271373522,0.0007028394573817,True
CRY2,-0.1214492723444761,0.0018848629251484,True
PEX16,-0.1102609942223382,0.0031375300783614,True
PHF21A,0.166243539977011,0.0051988574631513,True
C11orf49,-0.1632254933751737,0.0001107690124176,True
MADD,-0.1999139482483939,0.0004629574809431,True
MYBPC3,0.2769182640861344,0.0053927937345972,True
PSMC3,-0.1612627606628232,1.8398140908103625e-05,True
PTPRJ,0.1924576986287032,0.0034544462083306,True
OR5M8,0.0474502342953882,0.0015644600857278,True
LPXN,-0.2283536066648812,4.2107478415908663e-10,True
OR10V2P,0.3619795882086267,0.0011344263866752,True
AP000640.10,0.2080586307827269,0.005906314908737,True
STX3,0.2415185076696924,0.0002636002915356,True
OOSP1,0.4068481818282407,0.0030451929125589,True
PTGDR2,-0.5547982280367932,6.383194013388234e-05,True
PRPF19,-0.1163284114827647,0.0038354516890815,True
RP11-881M11.2,0.3056386355072295,0.0005195464040514,True
TKFC,-0.1526363421344006,6.648555837577442e-05,True
TMEM216,0.2218815039579247,0.0003376311892043,True
CPSF7,0.1115627719185029,0.0017975089688063,True
MYRF,-0.3383695861343015,0.0023887640756577,True
FADS1,-0.1579555792502713,0.0035476210855876,True
FADS3,-0.1899789137674763,0.0036489221335568,True
RP11-864I4.4,-0.1397749020806967,0.00758460663685,True
EEF1G,-0.1648028572779118,0.000600052021286,True
MTA2,-0.1453676779575103,2.2690816850056347e-05,True
EML3,-0.1082697293202552,0.0013002845436178,True
UBXN1,-0.1558989942584431,2.0579364080304396e-06,True
POLR2G,-0.0746190880063691,0.0078147034309681,True
TMEM179B,-0.100524181212476,0.0019297730670382,True
NXF1,-0.1607900805498143,0.000640235662005,True
RP11-727F15.9,-0.273524372106693,0.0029089397890231,True
WDR74,-0.1521130960794458,0.0004123104199493,True
HRASLS5,-0.3930988442115114,0.0025413603900864,True
RARRES3,-0.2678080778890567,0.0045426249287722,True
RTN3,0.2236938265349766,0.0038578685778199,True
COX8A,-0.1233730858859408,0.0054800856742345,True
OTUB1,-0.0950189090611138,0.0057946703756502,True
FKBP2,-0.1949003470213737,7.131921188125e-05,True
PPP1R14B,-0.179999507424565,0.0003732863929144,True
PLCB3,-0.1931570458808032,0.0001153079699011,True
BAD,-0.1308306822854185,0.0062033572573012,True
GPR137,-0.136604468722676,0.0037243271238889,True
CCDC88B,-0.1357656303857711,0.00251493202381,True
NRXN2,-0.2597269001152639,0.0069841899490281,True
AP001092.4,-0.1111748848962748,0.0030944232811891,True
MAP4K2,-0.132925499751362,0.0042667029751772,True
ATG2A,-0.301549604480036,0.0025713527391633,True
MIR6750,-0.1237577524390091,0.0028958478226091,True
PPP2R5B,-0.1859343675971673,0.0015342891487529,True
SNX15,-0.1788984543745361,4.570087411142302e-07,True
NAALADL1,-0.1696185976628587,0.0008311131251287,True
VPS51,-0.1561748845566167,2.0528603554165648e-05,True
TM7SF2,-0.1765612781851716,0.004042782610713,True
FAU,-0.1517850241711572,0.0008747935021108,True
SYVN1,-0.0935196902375225,0.0074863366105565,True
RP11-867O8.5,0.2641852141747256,0.0033552292681644,True
SLC25A45,-0.1481808524853099,0.0012492083673292,True
SSSCA1,-0.2136242499198175,2.5493398420593356e-05,True
RELA,-0.185488556023383,0.0003159581471912,True
KRT8P26,0.3655904985495929,0.0021887752314595,True
RP11-770G2.2,0.3251161495864612,0.0028567282516877,True
MUS81,-0.0759031821533589,0.0025579008017993,True
EFEMP2,0.1842160272949916,0.0036573565828276,True
CTSW,-0.4371413219552773,0.0024722259902283,True
FIBP,-0.1254467047572013,0.0031979067857782,True
FOSL1,-0.3979021017762721,0.0003567754097988,True
CTD-3074O7.5,-0.2353579421367333,7.60994254919634e-06,True
DPP3,-0.1955216897442551,1.216201750372589e-05,True
ZDHHC24,-0.1244430020786342,4.485105605265611e-05,True
CCS,-0.1496302265409028,0.0021789639074105,True
RCE1,-0.1676014145035594,4.774007581385471e-06,True
RPS6KB2,-0.1631374573741493,3.683669883228421e-07,True
TMEM134,-0.1805634322162656,7.2936828266535e-05,True
AIP,-0.1574722650966754,1.9131722240494624e-05,True
PITPNM1,-0.1576315748076728,1.6928094744371456e-06,True
CDK2AP2,-0.1198893846125748,0.0062362383545712,True
NDUFV1,-0.1940828616297959,0.0001960093057151,True
NDUFS8,-0.1815581162419987,0.0002318804528738,True
KMT5B,0.125099405206773,0.0005495181943827,True
TESMIN,0.1988109589347848,0.0002017508332573,True
MRPL21,-0.1138248371403026,0.0060045382768261,True
IGHMBP2,-0.1316252166079237,0.0028955432165409,True
RP11-757G1.5,0.232076280678579,0.0005905834021928,True
ALG1L9P,0.1843468164442409,0.0009004293842551,True
RNF121,-0.0872995593361129,0.0002456519122428,True
IL18BP,-0.3028260915232,0.0012539627891332,True
NUMA1,-0.1134757341038411,0.005114797893921,True
RP11-807H22.5,0.3939171129288225,0.0053938079844951,True
RELT,-0.1202782370142642,0.007352937965085,True
LIPT2,0.2988056277712982,0.0028522486434432,True
POLD3,0.1928361443208731,0.0004347400369744,True
RP11-864N7.2,-0.2288423253886766,0.0067812778449281,True
RNF169,0.1808658969359349,0.002330494720645,True
GDPD5,-0.2378942066184812,0.0054068953825614,True
RP11-535A19.1,0.2264346042390745,0.0063080749670884,True
RP11-672A2.4,0.2861905496858818,0.0052540345880035,True
CAPN5,-0.2994906577495227,0.0047221203154873,True
AQP11,0.2102038407042424,0.0068336004281643,True
INTS4,-0.1006968497456923,0.0010315364938438,True
RP11-452H21.1,0.3230036402248669,0.0065237940416152,True
RP11-452H21.2,0.2871852750791322,0.0035158649202118,True
PICALM,0.1488763836744528,0.0023908800773521,True
SETP17,0.3224048916941017,0.0021145844019385,True
ME3,-0.2483267934987869,0.0054167879382801,True
CTSC,0.1375307235999334,0.0078524306521469,True
RP11-358N4.6,0.0224780380466393,0.0038725948497512,True
TRIM51BP,-0.2441555953713209,0.0045739984238368,True
C11orf54,0.2660388057606233,0.000350827809014,True
ANKRD49,0.1622336417778409,0.0075829613417937,True
PIWIL4,0.1733820286104758,0.0067115005219571,True
BUD13P1,0.1898741404562002,0.0061323924014778,True
CCDC82,0.257542457243386,0.0009753689517801,True
RP11-379J13.2,0.0971413407747548,0.001718553942283,True
CASP4,0.2448833656954803,0.0003544584791692,True
CASP5,0.5408828585637738,2.935346769407019e-05,True
CASP1,0.1959642656191113,0.0014624989794877,True
CARD16,0.2736806177057322,0.0012605184797606,True
ZC3H12C,0.3071403151130336,0.0002843388739223,True
CADM1,-0.3247773061881597,0.002774085724145,True
ZPR1,-0.1242216742093308,0.0012672669194812,True
SIDT2,-0.1138434558250019,0.0044177676772793,True
PCSK7,-0.1420695728285277,0.0011855621906178,True
RNF214,-0.1005581902319597,0.0025549366245915,True
CEP164,-0.1062678273710904,0.0015102279745008,True
IL10RA,-0.1039356192075416,0.003852071888113,True
AP002954.4,0.3801824155485087,0.0016588135565756,True
VPS11,-0.0995613505662637,0.000315888647845,True
C2CD2L,-0.1527554338585241,2.530339165608683e-06,True
HINFP,-0.1052909986657516,0.0001553194017331,True
CBL,0.1758665350644521,0.0052329431298264,True
OAF,-0.1894203327594436,0.0010250887821458,True
GRIK4,-0.6336819885302092,0.0002357053462679,True
SORL1,0.2924732709223909,0.0001113359711672,True
RP11-716H6.2,0.0439498742741701,0.0024763798826551,True
CLMP,0.2376040375639901,0.0016276432134912,True
FEZ1,-0.3931053060222777,0.0029096400836157,True
ST3GAL4-AS1,0.4844288023662612,0.0003376890349868,True
FLI1,0.1492679032039132,0.0028479087218122,True
RP11-567M21.3,0.1413539260183822,0.0059724989577718,True
RP11-283I3.6,0.2546051154437097,0.0067902937008432,True
RP11-253E3.1,-0.2791497402020121,0.0016208616797526,True
RP11-320N7.2,-0.1678563182383147,0.0040743521046204,True
RP11-234B24.5,0.1018580974115426,0.0076804076952411,True
GALNT8,-0.2903971392840658,0.0023586174262515,True
RP3-454B23.1,-0.1894221072025053,0.0012834410569111,True
IFFO1,-0.0952217103290457,0.0004199346581405,True
LPAR5,0.1603739674773067,0.0060834167144981,True
PTMS,-0.2980563249245807,0.0001554950069379,True
LAG3,-0.4821560117719544,0.0035291770351549,True
CD4,-0.2246949224546774,0.0034461035349481,True
GPR162,-0.3127066695735694,2.3507414548373555e-05,True
USP5,-0.1194884555326977,0.0050484371118374,True
ATN1,-0.2950729543962288,0.0004582337746321,True
C1RL,0.287041962713605,0.0047021454757313,True
CD163L1,0.6297870604350324,0.002220056239929,True
CD163,0.4976849130832832,0.0031026728085964,True
NANOG,0.1991614346183232,0.0041858952112708,True
RP11-277J24.1,0.2802007819331182,0.0002449922440751,True
FAM90A1,0.4441377574068439,0.0047995640230647,True
RP11-113C12.4,0.2547989881552204,0.0040296562841056,True
RPS3AP43,0.3661352619536362,0.0008790316340642,True
OR7E140P,0.3481842465888626,0.0001234129302552,True
CLEC4D,0.5366131276613418,0.0003466314258538,True
CLEC4E,0.4417965618134223,0.0021893897562661,True
RP11-561P12.5,0.5435144187123397,0.0006291109812874,True
AICDA,0.5721987115964007,9.509064975531452e-06,True
M6PR,-0.0776994928044769,0.0045132532281472,True
CLEC7A,0.2171687198579218,0.0024920806402366,True
KLRC3,-0.4687417531974723,0.0036849974241104,True
KLRC2,-0.4963338026956867,0.000905816461896,True
KLRC1,-0.3829816952563616,0.0046202266954883,True
EIF2S3L,0.6232580263729286,1.4840733672263966e-07,True
LRP6,0.2201733081481058,0.0051497199748772,True
RP11-253I19.3,0.2430781633004901,0.0025288989804851,True
CREBL2,-0.1176271175016347,0.0044653214359576,True
RP11-392P7.6,-0.3444769788881576,0.0014782640299809,True
HEBP1,-0.1569371273244116,0.0041234196371566,True
H2AFJ,-0.1539735622204233,0.0052383812221736,True
WBP11,-0.1170870023242676,0.0062182581310089,True
STRAP,-0.0731244120039706,0.0018103717085246,True
PDE3A,0.3028240948947882,0.0019463485219682,True
LRMP,0.1880188114454385,0.0048281429666713,True
RP11-283G6.5,0.0117263581394946,0.0051942728169417,True
RP11-582E3.6,0.1734790228958212,0.0026084835162007,True
STK38L,0.1599018829969229,0.0014198365869336,True
RP11-946L16.1,0.2531316129888481,0.007310031267962,True
FAR2,0.2657789186311787,0.0009853945723431,True
RP11-996F15.2,0.3044112673750326,0.0004949425917271,True
RP11-996F15.6,0.2329081845702047,0.0018238949718162,True
ERGIC2,0.2711882378728,9.807118530691428e-06,True
OVCH1-AS1,-0.455954578835776,0.0028554521212696,True
IPO8,0.1886849477901622,7.519924294839238e-05,True
ETFBKMT,0.2239514040702444,0.0003034575523217,True
AMN1,0.2788633643011469,7.578541043649671e-05,True
RP11-428G5.4,0.1227637455566132,0.004952618781695,True
RP11-428G5.1,0.239548879538923,0.0024510060365562,True
KIAA1551,0.3033269240746457,0.0003420359774838,True
FGD4,0.1910517464499003,0.0063534753633419,True
RP11-476D10.1,0.6273921390258027,1.7509188069454407e-05,True
AC079630.2,0.2546049617165123,0.0015967887651648,True
AC079630.4,0.3905378869880723,0.0011981619029732,True
LRRK2,0.3964571996337661,0.0001338842536928,True
PUS7L,0.1615849181492748,0.0077768196057773,True
IRAK4,0.228871287878572,0.0002176651383617,True
TWF1,0.2407244151928282,0.0015687276407287,True
SCAF11,0.1501647958006285,0.0001833417998573,True
SLC38A2,0.2245894946605429,0.0049103691191299,True
RP11-474P2.6,0.316818127399026,0.0044648187080174,True
ASB8,0.1596999593049691,0.0033486270040208,True
RP11-370I10.12,0.2935457864948381,0.0046176869775406,True
RP11-370I10.10,0.2614803121546455,0.0016519775456499,True
OR5BK1P,0.2508223765126768,0.0007695130406787,True
RP11-370I10.11,0.2934375243916701,0.0042461060856824,True
C12orf54,0.2206457744928613,0.0006619696509867,True
CACNB3,-0.2196533719490433,0.0076536168275383,True
RP11-386G11.8,-0.0821424255640774,0.0074133709656791,True
BCDIN3D-AS1,0.3103539834028197,0.0033655065142538,True
BCDIN3D,0.2758329075710093,0.0039570532016775,True
ASIC1,0.2914067454737899,0.0048501459615961,True
SMARCD1,-0.1270754217609525,2.5105375969088813e-05,True
DIP2B,0.1567600578770156,0.0014050064762064,True
HIGD1C,0.1261328944567689,0.005998618721846,True
SMAGP,-0.2030435136168337,0.0002442559660985,True
GALNT6,-0.1523291196395741,0.0049475636067163,True
GRASP,-0.4361013402781252,0.0005176673079619,True
NR4A1,-0.697706547705122,0.0013673141711568,True
ATG101,-0.1599259729380029,2.3745465068181655e-05,True
KRT86,-0.7121494577819585,0.0003000917935164,True
KRT81,-0.4708320035213083,0.0020512945076456,True
RP11-845M18.6,-0.3032569810978787,0.0053225140092859,True
EIF4B,-0.1167368741158802,0.0005537817670347,True
ITGB7,-0.3014292792033218,0.0036046185974077,True
C12orf10,-0.2030932714629424,8.367127045788993e-07,True
AAAS,-0.1276149635598844,0.0005485436338301,True
PCBP2,-0.149230889094208,5.837681714224094e-05,True
TARBP2,-0.1319392257365191,0.0003729212792016,True
ATP5G2,-0.1829489831404797,1.863490453101268e-06,True
RN7SL390P,0.0601962386594213,0.0043870348726592,True
COPZ1,-0.1037765470180525,0.0001306983437638,True
ZNF385A,-0.2124897276743573,0.0005946993485995,True
RP11-644F5.15,0.4803016322508489,0.0005803482020109,True
ITGA7,0.4212956156609957,0.0026930309670553,True
ESYT1,-0.1684739380124542,0.0079497763327095,True
RP11-977G19.5,-0.1462162090009606,0.0073494046737327,True
NABP2,-0.1366103860389099,0.0009546149553164,True
ANKRD52,-0.1032027989731671,0.0034256170072106,True
CS,-0.0858332825865527,0.0024046381417043,True
ATP5B,-0.0979120440612764,0.0003395528622002,True
NACA,-0.1171012287558164,0.0011211882248817,True
TSPAN31,-0.0662745719834979,0.0076631657956194,True
RP11-571M6.18,0.3537438680582367,0.0034415043125832,True
RP11-620J15.3,0.19512933930469,0.0046759223190566,True
KLF17P1,0.2722674275280236,0.0049144959084303,True
USP15,0.2028488000066183,0.002176021086728,True
AVPR1A,0.3037246278232923,0.0050607673817483,True
SRGAP1,0.3032169504384743,0.0043569539622888,True
TBK1,0.2070404536921956,0.0009241594600637,True
RASSF3,0.2175714339228072,0.0012012753069777,True
GNS,0.1842122361480261,0.0017541706548035,True
RPL7P39,0.1258956899213796,0.0048869751464204,True
MSRB3,0.1691869121548294,0.006866079521212,True
RP11-366L20.2,0.3229719746698402,0.0024213699082046,True
RPL21P18,-0.1263638363594531,0.003628357862174,True
IRAK3,0.4038229922515728,0.0003441832784357,True
RBMS1P1,0.4492959747881309,0.0002183183585376,True
RP11-335I12.2,0.2964213118211283,0.0043415954051441,True
PDCL3P7,0.3467825206912747,0.0001004065575549,True
RP11-43N5.1,0.2314314628619392,0.0053293358775098,True
MDM1,0.1882531840578134,0.0003273945121803,True
RP11-637A17.2,0.2706641902657251,0.00211557377686,True
MDM2,0.2556121664959734,0.0018148993723866,True
RP11-1143G9.5,0.3089243084725863,0.0054162076341507,True
RAB3IP,0.1338291205023991,0.0047747071938258,True
FAHD2P1,0.0476760797682981,0.0059320296531918,True
BBS10,0.3500984277148182,0.0011234857419793,True
OSBPL8,0.3237709443531066,4.820222913104428e-05,True
ZDHHC17,0.1937862759269121,0.002668316645796,True
RP1-97G4.1,0.2829810072121791,0.0066990631148277,True
PAWR,0.201255499258598,0.0049327834029726,True
PPP1R12A,0.2719266936567483,0.0005684845362174,True
RP11-84G21.1,0.3116173735975778,0.0049281423297909,True
LIN7A,0.3586932182676975,0.0002507766934396,True
ACSS3,0.3227402289448652,0.0006709749367049,True
RP11-13A1.1,-0.5144383996211732,7.544012275128977e-05,True
RP11-13A1.3,-0.1805956947492752,0.0027270164055628,True
RP11-1109F11.3,0.535809800705803,0.0003385133551915,True
GALNT4,0.3386118280232799,0.0002604073567994,True
POC1B-AS1,0.1810104768377654,0.0022670964060046,True
RP11-693J15.5,0.3799366508018555,0.0004186071987382,True
RP11-511B23.2,0.4098666759441868,6.760515175549817e-05,True
NACAP3,0.4787238854533808,3.210888954436318e-05,True
CRADD,0.2000684286275415,0.0007603254902976,True
RP11-74K11.1,0.2149764859402367,0.0009497436613175,True
PLXNC1,0.3580270632727192,0.0001243231194278,True
RP11-1105G2.4,0.2900792572505327,0.0040661204196029,True
CEP83-AS1,0.2680714536050623,0.0035355293840144,True
NDUFA12,-0.1058452891675398,0.0069573417616366,True
CBX3P5,-0.1150058846205601,0.0067570706019788,True
USP44,0.3254581754447376,0.0016746968134233,True
RP11-256L6.3,0.3113005241332051,0.0030380282952776,True
RP11-256L6.2,0.4121421815083425,0.007087932022327,True
CFAP54,0.3333286838402325,0.0037360339544623,True
IKBIP,0.2529140421081244,0.0061611984320061,True
APAF1,0.2029403269201457,0.000709311834535,True
RPS4XP1,0.4124172059249257,9.06417823783526e-06,True
DRAM1,0.3647487715254034,0.0005461010020557,True
TXNRD1,0.1962602806291563,0.0045951540778171,True
WASHC4,0.2289811250315089,0.0025723754177953,True
APPL2,0.1890805853709535,8.844152683106491e-05,True
RP11-651L5.3,0.3476907773959564,0.002138863659376,True
TCP11L2,0.1617875544360973,0.0066797778771718,True
PWP1,-0.0856665675358232,0.0037129613036034,True
FICD,0.2273151010290907,0.0003255757798642,True
SART3,-0.0723351221332464,0.0060107114685312,True
TMEM119,0.4919103590947946,0.0028439158170907,True
RP11-689B22.2,0.2686147649393166,0.0033640420982151,True
SSH1,0.2543860223563672,0.0001937832418188,True
USP30-AS1,-0.3119033410856167,0.0006679577846303,True
UBE3B,0.1067738183823019,0.0007079292824993,True
MVK,-0.1366442476010931,0.0021268999770009,True
FAM222A,-0.2709250980593473,0.0051049244040108,True
GIT2,0.1600590441671401,0.0070922796363285,True
SH2B3,-0.1262189992512498,0.0043784519273827,True
ERP29,-0.1504147609536548,0.0001597867495015,True
RASAL1,-0.3919601602566854,0.0010530491248374,True
DDX54,-0.1535085997488032,0.003334054174659,True
PLBD2,-0.1616379103710622,0.0010807215406667,True
SDS,-0.7232364795479848,0.0018993936319133,True
TESC,-0.2219184983650415,0.007873675187988,True
RP11-131L12.3,0.2853194617687365,0.0039936692775826,True
RPLP0,-0.1313659475574808,0.0055422805480137,True
RP1-278C19.8,0.2867092233522222,0.005139902804013,True
GATC,-0.0587264203812393,0.0022003048240263,True
RPL29P24,0.2371234698257371,0.0002801670866806,True
CAMKK2,0.2460023863723424,0.0031697430609027,True
RNF34,0.1558012160350466,0.0034508829156907,True
ORAI1,-0.1281842356823584,0.002099552183474,True
RHOF,-0.2420623359583715,5.191538699178372e-05,True
DIABLO,-0.1024490300893883,9.200749128504731e-05,True
CLIP1,0.1882934247619077,0.000174351923303,True
ARL6IP4,-0.1275589816937069,0.0006730798394117,True
RP11-197N18.7,0.1911534626329057,0.0029899534199789,True
RP11-972P1.8,0.2612749534870339,0.0020944156474827,True
RILPL1,0.1867373630380408,0.0021718477114246,True
CCDC92,-0.1205488582590298,0.005485513276979,True
NCOR2,-0.1655238142240811,0.0005563974249988,True
RP11-21K12.3,0.3888515915367925,0.0005513439528838,True
RNU6-1017P,0.0993310619014172,0.006764840647462,True
NOC4L,-0.1795717577513335,0.000451207548603,True
P2RX2,-0.2168386317743188,0.0007591341534584,True
ZNF84,0.1928908433169154,0.0001379001214151,True
ZNF140,0.2133222436971701,3.672594082792215e-06,True
ZNF268,0.1946836813444554,0.0002874456721802,True
MPHOSPH8,0.0888635090499472,0.0017868560510922,True
PSPC1,0.0710076041257504,0.0043092902823366,True
IFT88,0.1180613295337427,0.0025736941566623,True
LINC00539,0.2693902158398681,0.003399964347401,True
GRK6P1,0.2646545744158075,0.0073828869112954,True
GAPDHP52,0.4571496115822435,4.8934214709392256e-05,True
ZDHHC20,0.2851660200077369,0.0008269724963423,True
MICU2,0.1371970306388685,0.0018202541998024,True
PCOTH,-0.0962804415849945,0.0016448651432117,True
SPATA13,0.2160038641331981,0.0006462548377661,True
PARP4,0.2105312829049336,0.0053280993422194,True
MTMR6,0.1982394042021653,0.0033596705985931,True
RP11-428O18.6,0.2777469926039672,0.0016398310698667,True
RASL11A,0.2620751488296868,0.0033780378799016,True
MTIF3,0.1378350290069337,0.0024152009191842,True
PAN3-AS1,0.364053943193123,0.0014489844943789,True
PAN3,0.1447400247000245,0.0026456964772284,True
SLC46A3,0.2688060523197921,0.00498508426459,True
RP11-490N5.3,0.2274106256176047,0.001928821102098,True
RP11-374F3.5,0.2485040652447861,0.0078645544055622,True
LINC01058,0.2877715726810277,0.0004577252372226,True
HMGB1,0.1044742993597089,0.0064040788911856,True
N4BP2L2,0.1806703090192082,0.0015608159109415,True
PDS5B,0.1430861014967099,0.0014558436685417,True
KL,0.458363102089703,0.0021073624923633,True
CSNK1A1L,0.3914165845730397,6.112958565946963e-05,True
RP11-676B18.2,0.3735218433674151,0.0001843685853173,True
RP11-676B18.1,0.5028021621671797,0.0001366517795724,True
MRPS31,0.1091336022908742,0.0025871008635286,True
ELF1,0.1742578054637379,0.0003269031729189,True
WBP4,0.1930401771848217,0.0016274890878804,True
KBTBD6,0.2980953215914698,0.0068346237241,True
RP11-74J13.8,0.4074275217686056,0.0005671126550527,True
KBTBD7,0.4963249768020157,0.0017928798962947,True
VWA8,0.1636152728955563,0.007969684186595,True
ITM2B,0.2127020835891871,0.0068199049635375,True
PSME2P2,-0.2094629264654861,0.0017538320924801,True
OGFOD1P1,0.3427411547863191,0.0004591495475187,True
MLNR,0.3288448835829281,0.0014826320411541,True
ARL11,0.2791164767592135,0.0026375586172,True
EBPL,0.1490059969858989,0.0036276737477397,True
DLEU7,0.3004198691248604,0.0024639037497385,True
DLEU7-AS1,0.2295562873044774,0.007603564671972,True
SERPINE3,0.2945069530440405,0.0046776459000602,True
INTS6-AS1,0.2654988514792454,0.0002142792441787,True
RPS4XP16,0.2625949044741432,0.0010627873332006,True
DHRS12,0.2647703065430792,0.0009068216835579,True
LINC00282,0.4846944258743668,9.471989229097192e-05,True
CCDC70,0.2835113158480672,0.0042082005402415,True
UTP14C,0.1623765867068894,0.0073564282317566,True
THSD1,0.254262187107053,0.0025700489971412,True
RP11-78J21.4,0.020864971366501,0.0025330368976595,True
PCDH9,0.2539035990369294,0.0067214219937482,True
ZDHHC20P4,0.2945501036479589,0.001478033517735,True
DACH1,0.2854146973349213,0.0011770488453073,True
FBXL3,0.2751688452151599,0.0004745146071982,True
RNF219,0.2005159939083248,0.0018920033204613,True
TGDS,0.1836400861772739,0.0004833143183064,True
DNAJC3-AS1,0.4205735649320263,7.759256081313619e-05,True
DNAJC3,0.2341120949461243,0.0003224932175992,True
CCR12P,0.3108529580715066,0.0037745567327505,True
TM9SF2,0.2140316315704322,0.0059751909943041,True
PCCA,-0.1623815939533746,0.0028460482196225,True
TNFSF13B,0.3731056631671355,1.3969079942385578e-05,True
RNA5SP39,0.3727581906129736,3.11849890122748e-05,True
RP11-153I24.5,0.4809577079816284,0.0001088015935608,True
HCFC2P1,0.0626385086639036,0.0077153878361538,True
IRS2,0.3392072924657778,0.0007062466516751,True
RP11-40E6.2,0.3723327476007803,0.0016276518089372,True
ANKRD10,0.0895945246383809,0.00431888023812,True
ATP11A,0.2075926734575976,0.0007005221796317,True
TMCO3,0.2417851401668713,0.000907927260858,True
RP11-230F18.6,0.2720097106998755,0.0037256738596126,True
LINC00453,0.0241905490062094,0.0020609845580629,True
OR4H12P,0.0343365575254591,0.0009720697732221,True
RNASE1,0.4102470438503124,0.0060453184515577,True
ARHGEF40,0.3991177897640253,0.0019095997731533,True
TMEM253,0.44879546623839,0.0003741912731277,True
TRDC,-0.5049417650552884,0.0006512739013571,True
OR6E1P,0.1335724866395952,0.0002299491019842,True
OXA1L,-0.1181924637322101,1.4575066918054806e-05,True
REM2,0.4022358759177968,0.0002031788749795,True
PRMT5,0.2308977305459519,0.0020947533226399,True
RP11-298I3.1,0.4216459400369534,0.0003576917762795,True
HAUS4,0.2978741219297967,0.0021304565502424,True
AJUBA,0.2293168432317691,0.0029734698644176,True
RP11-298I3.3,0.2462161957427772,0.0078428422375757,True
PABPN1,-0.0902419036005032,0.0001871353989315,True
ZFHX2-AS1,-0.1965505031631723,0.0010412801361392,True
RP11-66N24.3,-0.1737385880169041,0.0004379630168519,True
AP1G2,-0.1249066223978615,0.0018876562777425,True
DHRS2,-0.4213584632043697,0.0011520336035963,True
CARMIL3,-0.3858328933521985,0.0034387670835608,True
PCK2,-0.1315278721217311,0.0063904656169935,True
PSME1,-0.1138520525773196,0.0048868805848023,True
PSME2,-0.1878914747813971,0.0006272323632422,True
CHMP4A,-0.0938136482665528,0.0021622456600939,True
RABGGTA,-0.1716943664956688,9.005440875685937e-06,True
NOP9,-0.1074514218129253,0.0002616036621859,True
ADCY4,0.150359737305774,0.0015584466166908,True
CMA1,-0.3704140418205767,0.0058410371226548,True
GZMH,-0.5708663275075627,0.0009892446229096,True
GZMB,-0.5706761542017986,0.0006055656222855,True
HEATR5A,0.1993915146251514,0.0005912532775594,True
DTD2,0.1378086633516973,0.0060854145376789,True
SNX6,0.1745230247194569,0.003701303959541,True
BAZ1A,0.2861895733877373,0.0002304941931681,True
RP11-73E17.2,0.3590686087703581,0.0010068277833121,True
SRP54,0.1179850158489487,0.0042708633249044,True
LINC00639,0.4095820065987982,0.0003136889473518,True
SEC23A,0.1716961426614676,0.0013779391205497,True
TRAPPC6B,0.1610749322575776,0.0026498426792515,True
RP11-1074O12.1,0.3306640683384172,0.0005860961551443,True
ARF6,-0.1302767365198833,0.001408774470919,True
VCPKMT,0.2235766620008592,0.0032808091385105,True
SOS2,0.2708299594844593,0.0003559518877416,True
NIN,0.1363896626371476,0.0033978959591972,True
PYGL,0.2871707780264134,0.0017090955512368,True
ABHD12B,0.3328844002166305,0.0044156639143253,True
TRIM9,0.3197309086833192,0.0001962272638416,True
RP11-255G12.2,0.1950077150354716,0.0027210983446354,True
RP11-102G14.1,0.2112544927768129,0.0015478815980874,True
RP11-452D12.1,0.2897265562261676,0.0075086339092535,True
PTGER2,0.1413466718895913,0.0018119468022877,True
GMFB,0.2198083141056337,0.0048204154780128,True
LGALS3,-0.1923472082759958,0.004460941441351,True
CTD-2588E21.1,0.278666209575309,0.0017826204558601,True
